2023-09-12 11:52:06.836 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.userspace.UserspaceManager - [framework:30010402]config file(C:\Users\Eduardo Almeida/.rmv/config) watcher launch successful
2023-09-12 11:52:10.020 [main] WARN  com.rs.mv.mvvs.Startup - [LSP:100104]ROCKET MV BASIC EXTENSION exited
2023-09-12 11:54:38.484 [main] INFO  com.rs.mv.mvvs.Startup - [LSP:100101]ROCKET MV BASIC EXTENSION to start
2023-09-12 11:54:38.504 [main] INFO  com.rs.mv.mvvs.lsp.server.BasicLanguageServerLauncher - [LSP:100102]start pip server
2023-09-12 11:54:38.590 [main] INFO  com.rs.mv.mvvs.lsp.server.BasicLanguageServerLauncher - [LSP:100103]ROCKET MV BASIC EXTENSION start successful
2023-09-12 11:54:38.648 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:200101]load all workspace folders start
2023-09-12 11:54:38.649 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:20010201]root uri: file:///c%3A/Users/Eduardo%20Almeida/OneDrive/%C3%81rea%20de%20Trabalho/portfolio2.0
2023-09-12 11:54:38.649 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.handler.FolderHandler - [workspace:200103]workspace contains workspace folder: file:///c%3A/Users/Eduardo%20Almeida/OneDrive/%C3%81rea%20de%20Trabalho/portfolio2.0
2023-09-12 11:54:38.667 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.handler.FolderHandler - [workspace:200104]workspace folder will be cached: file:///c%3A/Users/Eduardo%20Almeida/OneDrive/%C3%81rea%20de%20Trabalho/portfolio2.0
2023-09-12 11:54:38.668 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010101]config load start
2023-09-12 11:54:38.669 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010102]project config path is : C:/Users/Eduardo Almeida/OneDrive/Área de Trabalho/portfolio2.0/.rmv/config
2023-09-12 11:54:38.669 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010103]resource config path is : /
